order_id,store_id,ts,loyalty_id,items,basket_value
3593,1101,2025-08-29T18:36:00,2104,SALMON;VEG_BALLS;SALMON,26.13
3594,1101,2025-08-29T10:03:00,2224,COFFEE,21.28
3595,1101,2025-08-29T14:35:00,3778,MEATBALLS,28.35
3596,1101,2025-08-29T18:27:00,4272,SALMON;MEATBALLS,33.34
3597,1101,2025-08-29T10:00:00,1872,COFFEE,24.06
3598,1101,2025-08-29T14:21:00,3600,COFFEE;CINNAMON_BUN,10.17
3599,1101,2025-08-29T15:40:00,2841,MEATBALLS;MEATBALLS;CINNAMON_BUN,33.19
3600,1101,2025-08-29T19:49:00,2014,SALMON;KIDS,31.74
3601,1101,2025-08-29T15:46:00,4900,SALMON;CINNAMON_BUN;SALMON,16.05
3602,1101,2025-08-29T12:20:00,2482,SALMON,12.48
3603,1101,2025-08-29T19:23:00,1369,COFFEE;MEATBALLS;VEG_BALLS,15.43
3604,1101,2025-08-29T13:21:00,2816,MEATBALLS;KIDS,30.49
3605,1101,2025-08-29T10:42:00,4555,MEATBALLS;VEG_BALLS,13.85
3606,1101,2025-08-29T14:53:00,5984,MEATBALLS,11.38
3607,1101,2025-08-29T18:03:00,5215,COFFEE,8.48
3608,1101,2025-08-29T14:22:00,775,SALMON,24.37
3609,1101,2025-08-30T15:36:00,1150,CINNAMON_BUN;MEATBALLS,7.78
3610,1101,2025-08-30T15:51:00,604,CINNAMON_BUN,32.41
3611,1101,2025-08-30T15:37:00,1799,CINNAMON_BUN;SALMON;SALMON,23.48
3612,1101,2025-08-30T17:45:00,2726,KIDS,8.53
3613,1101,2025-08-30T15:25:00,3012,MEATBALLS;KIDS;SALMON,33.39
3614,1101,2025-08-30T10:59:00,5672,SALMON,18.6
3615,1101,2025-08-30T11:37:00,129,SALMON,29.31
3616,1101,2025-08-30T17:09:00,1777,COFFEE,29.22
3617,1101,2025-08-30T19:22:00,2278,KIDS,9.87
3618,1101,2025-08-30T13:10:00,4321,KIDS,26.21
3619,1101,2025-08-30T16:34:00,2091,KIDS;SALMON;VEG_BALLS,20.26
3620,1101,2025-08-30T17:50:00,4194,CINNAMON_BUN;CINNAMON_BUN,15.53
3621,1101,2025-08-30T16:16:00,506,KIDS,32.63
3622,1101,2025-08-30T17:11:00,1325,VEG_BALLS,20.29
3623,1101,2025-08-30T13:32:00,1368,VEG_BALLS,23.99
3624,1101,2025-08-30T18:49:00,4437,COFFEE,17.05
3625,1101,2025-08-30T14:43:00,474,VEG_BALLS,27.84
3626,1101,2025-08-30T17:04:00,2440,MEATBALLS;VEG_BALLS,23.56
3627,1101,2025-08-30T16:23:00,2175,COFFEE;COFFEE;SALMON,17.84
3628,1101,2025-08-30T12:38:00,3441,MEATBALLS;MEATBALLS,10.2
3629,1101,2025-08-30T15:01:00,940,CINNAMON_BUN,29.05
3630,1101,2025-08-30T17:26:00,1680,COFFEE,21.77
3631,1101,2025-08-30T10:41:00,4048,MEATBALLS;COFFEE,13.94
3632,1101,2025-08-30T17:16:00,3336,CINNAMON_BUN,29.75
3633,1101,2025-08-30T15:24:00,2052,MEATBALLS;SALMON,31.29
3634,1101,2025-08-30T18:53:00,1767,KIDS;KIDS;SALMON,31.99
3635,1101,2025-08-30T16:23:00,5073,MEATBALLS,29.83
3636,1101,2025-08-30T15:52:00,5531,VEG_BALLS,8.23
3637,1101,2025-08-30T16:22:00,1453,CINNAMON_BUN,8.31
3638,1101,2025-08-30T13:18:00,886,MEATBALLS,10.07
3639,1101,2025-08-30T16:46:00,3970,CINNAMON_BUN,30.05
3640,1101,2025-08-30T12:10:00,5769,COFFEE;KIDS;VEG_BALLS,27.12
3641,1101,2025-08-30T17:31:00,1013,MEATBALLS,15.53
3642,1101,2025-08-30T14:07:00,1680,COFFEE;VEG_BALLS;COFFEE,22.38
3643,1101,2025-08-30T14:37:00,2459,MEATBALLS;VEG_BALLS;CINNAMON_BUN,20.08
3644,1101,2025-08-30T17:09:00,4719,VEG_BALLS,28.22
3645,1101,2025-08-30T14:01:00,2768,COFFEE,7.12
3646,1101,2025-08-30T14:04:00,1475,MEATBALLS;VEG_BALLS,13.33
3647,1101,2025-08-30T13:27:00,4214,CINNAMON_BUN;MEATBALLS,20.01
3648,1101,2025-08-30T15:56:00,921,COFFEE;KIDS;MEATBALLS,18.07
3649,1101,2025-08-30T15:21:00,1874,KIDS,20.83
3650,1101,2025-08-30T15:12:00,1750,KIDS,7.52
3651,1101,2025-08-30T16:46:00,3645,COFFEE,17.25
3652,1101,2025-08-30T16:42:00,97,KIDS;VEG_BALLS,19.95
3653,1101,2025-08-30T17:25:00,1055,COFFEE;COFFEE,13.72
3654,1101,2025-08-30T15:04:00,1658,VEG_BALLS;COFFEE,13.98
3655,1101,2025-08-30T15:55:00,1411,KIDS;CINNAMON_BUN,9.53
3656,1101,2025-08-30T14:16:00,2310,SALMON,33.27
3657,1101,2025-08-30T13:17:00,5234,MEATBALLS,15.79
3658,1101,2025-08-30T17:08:00,674,MEATBALLS;MEATBALLS;CINNAMON_BUN,19.3
3659,1101,2025-08-30T16:03:00,5651,COFFEE,16.85
3660,1101,2025-08-30T19:10:00,5594,MEATBALLS,28.72
3661,1101,2025-08-30T15:29:00,5954,MEATBALLS,17.03
3662,1101,2025-08-30T14:26:00,3078,SALMON;CINNAMON_BUN,18.72
3663,1101,2025-08-30T18:45:00,3939,MEATBALLS,7.98
3664,1101,2025-08-30T19:18:00,5064,SALMON;CINNAMON_BUN,10.31
3665,1101,2025-08-30T14:53:00,1451,MEATBALLS,18.53
3666,1101,2025-08-30T10:25:00,3087,MEATBALLS,14.79
3667,1101,2025-08-30T17:00:00,4044,SALMON;SALMON,21.87
3668,1101,2025-08-30T18:18:00,5142,KIDS,8.03
3669,1101,2025-08-30T16:42:00,965,VEG_BALLS,10.57
3670,1101,2025-08-30T17:07:00,5241,CINNAMON_BUN,32.61
3671,1101,2025-08-30T14:45:00,2920,VEG_BALLS,21.85
3672,1101,2025-08-30T10:13:00,724,KIDS;SALMON;COFFEE,9.23
3673,1101,2025-08-30T18:40:00,3802,VEG_BALLS,34.39
3674,1101,2025-08-30T11:10:00,2663,MEATBALLS;SALMON;SALMON,17.66
3675,1101,2025-08-30T17:51:00,4406,VEG_BALLS,28.16
3676,1101,2025-08-30T17:06:00,5461,VEG_BALLS,28.85
3677,1101,2025-08-30T17:43:00,3202,MEATBALLS;CINNAMON_BUN,22.6
3678,1101,2025-08-30T13:23:00,3639,CINNAMON_BUN;VEG_BALLS,34.59
3679,1101,2025-08-30T17:41:00,4634,SALMON;KIDS,7.17
3680,1101,2025-08-30T14:33:00,2123,SALMON,28.51
3681,1101,2025-08-30T16:27:00,3483,MEATBALLS;COFFEE,28.94
3682,1101,2025-08-30T10:20:00,3245,SALMON,18.53
3683,1101,2025-08-30T18:12:00,4990,CINNAMON_BUN,15.11
3684,1101,2025-08-30T16:19:00,1379,COFFEE,34.62
3685,1101,2025-08-30T19:23:00,2401,KIDS;CINNAMON_BUN,20.54
3686,1101,2025-08-30T10:39:00,4453,COFFEE;VEG_BALLS,9.11
3687,1101,2025-08-30T19:46:00,186,MEATBALLS,8.11
3688,1101,2025-08-30T16:02:00,1587,VEG_BALLS,25.67
3689,1101,2025-08-30T19:37:00,3169,CINNAMON_BUN;COFFEE,29.43
3690,1101,2025-08-30T17:40:00,1708,CINNAMON_BUN,15.71
3691,1101,2025-08-30T16:10:00,4546,KIDS,32.97
3692,1101,2025-08-30T11:59:00,236,SALMON,11.85
3693,1101,2025-08-30T12:27:00,4587,COFFEE,13.04
3694,1101,2025-08-30T15:02:00,3504,KIDS;CINNAMON_BUN,17.12
3695,1101,2025-08-30T11:50:00,3951,COFFEE;SALMON,22.91
3696,1101,2025-08-30T16:20:00,5374,SALMON,22.1
3697,1101,2025-08-30T15:34:00,4386,SALMON,31.7
3698,1101,2025-08-30T15:20:00,3534,SALMON,16.97
3699,1101,2025-08-30T14:57:00,4915,CINNAMON_BUN,11.49
3700,1101,2025-08-30T18:24:00,5442,KIDS,20.47
3701,1101,2025-08-30T19:17:00,2401,CINNAMON_BUN,17.24
3702,1101,2025-08-30T18:53:00,4602,SALMON,22.24
3703,1101,2025-08-30T19:03:00,5982,KIDS,13.23
3704,1101,2025-08-30T16:33:00,972,MEATBALLS,34.83
3705,1101,2025-08-30T17:46:00,496,VEG_BALLS;SALMON,28.77
3706,1101,2025-08-30T17:46:00,3686,KIDS;MEATBALLS,33.02
3707,1101,2025-08-30T19:08:00,5643,CINNAMON_BUN;MEATBALLS;VEG_BALLS,21.79
3708,1101,2025-08-30T16:07:00,2896,MEATBALLS;COFFEE,28.28
3709,1101,2025-08-30T18:32:00,1823,VEG_BALLS,21.67
3710,1101,2025-08-30T16:19:00,299,CINNAMON_BUN,31.21
3711,1101,2025-08-30T13:41:00,612,SALMON,7.15
3712,1101,2025-08-30T15:44:00,5791,KIDS,27.69
3713,1101,2025-08-30T13:54:00,5797,MEATBALLS,10.16
3714,1101,2025-08-30T14:57:00,1726,VEG_BALLS,32.85
3715,1101,2025-08-30T13:38:00,5233,COFFEE;MEATBALLS,24.48
3716,1101,2025-08-30T17:15:00,2212,CINNAMON_BUN,17.69
3717,1101,2025-08-30T16:45:00,5766,COFFEE,15.93
3718,1101,2025-08-30T13:38:00,228,SALMON,32.24
3719,1101,2025-08-30T12:34:00,3126,SALMON,9.32
3720,1101,2025-08-30T17:52:00,5037,KIDS,28.27
3721,1101,2025-08-30T16:11:00,2804,VEG_BALLS,28.89
3722,1101,2025-08-30T12:45:00,2099,MEATBALLS,20.26
3723,1101,2025-08-30T14:09:00,2510,COFFEE,34.04
3724,1101,2025-08-30T14:18:00,1303,KIDS;COFFEE;MEATBALLS,26.59
3725,1101,2025-08-30T18:41:00,661,CINNAMON_BUN;COFFEE;VEG_BALLS,14.95
3726,1101,2025-08-30T15:46:00,2965,VEG_BALLS;VEG_BALLS,7.33
3727,1101,2025-08-30T12:32:00,5623,MEATBALLS,28.39
3728,1101,2025-08-30T19:40:00,3468,SALMON,16.12
3729,1101,2025-08-30T17:54:00,5348,CINNAMON_BUN;COFFEE,34.53
3730,1101,2025-08-30T18:27:00,1198,MEATBALLS,9.06
3731,1101,2025-08-30T16:27:00,1517,VEG_BALLS,33.55
3732,1101,2025-08-30T18:22:00,4306,CINNAMON_BUN,29.48
3733,1101,2025-08-30T16:57:00,5493,VEG_BALLS,20.94
3734,1101,2025-08-30T16:23:00,3013,KIDS;KIDS,7.3
3735,1101,2025-08-30T16:59:00,1751,MEATBALLS;SALMON,17.58
3736,1101,2025-08-30T17:19:00,2891,VEG_BALLS;KIDS,17.9
3737,1101,2025-08-30T16:39:00,146,MEATBALLS,20.31
3738,1101,2025-08-30T19:13:00,5999,VEG_BALLS;CINNAMON_BUN,21.33
3739,1101,2025-08-30T16:40:00,560,SALMON,12.02
3740,1101,2025-08-30T15:21:00,5599,CINNAMON_BUN,7.13
3741,1101,2025-08-30T19:00:00,3516,MEATBALLS;SALMON,14.15
3742,1101,2025-08-30T11:49:00,1449,KIDS,24.05
3743,1101,2025-08-30T12:25:00,1363,COFFEE,21.72
3744,1101,2025-08-30T11:23:00,4891,COFFEE,22.12
3745,1101,2025-08-30T14:46:00,283,VEG_BALLS;MEATBALLS,22.92
3746,1101,2025-08-30T15:04:00,2566,CINNAMON_BUN,33.01
3747,1101,2025-08-30T16:48:00,5172,VEG_BALLS,30.52
3748,1101,2025-08-30T18:24:00,3425,MEATBALLS,19.43
3749,1101,2025-08-30T16:12:00,4533,CINNAMON_BUN,9.83
3750,1101,2025-08-30T19:54:00,5670,SALMON,22.28
3751,1101,2025-08-30T14:43:00,5382,MEATBALLS;COFFEE,25.88
3752,1101,2025-08-30T14:16:00,2685,COFFEE,26.56
3753,1101,2025-08-30T11:59:00,415,MEATBALLS;SALMON,11.44
3754,1101,2025-08-30T19:36:00,3588,CINNAMON_BUN;SALMON,8.71
3755,1101,2025-08-30T16:47:00,3593,SALMON,28.49
3756,1101,2025-08-30T13:59:00,5230,SALMON;CINNAMON_BUN;VEG_BALLS,27.42
3757,1101,2025-08-30T15:45:00,418,KIDS,21.82
3758,1101,2025-08-30T17:52:00,3711,SALMON;COFFEE;COFFEE,11.57
3759,1101,2025-08-30T16:58:00,3212,MEATBALLS;MEATBALLS,11.48
3760,1101,2025-08-30T15:22:00,3461,CINNAMON_BUN;KIDS,31.19
3761,1101,2025-08-30T17:41:00,4443,CINNAMON_BUN;MEATBALLS,9.85
3762,1101,2025-08-30T16:15:00,5426,VEG_BALLS,16.82
3763,1101,2025-08-30T15:54:00,4548,VEG_BALLS;COFFEE;SALMON,10.63
3764,1101,2025-08-30T16:45:00,2476,VEG_BALLS;COFFEE,12.51
3765,1101,2025-08-30T13:20:00,2909,CINNAMON_BUN,13.42
3766,1101,2025-08-30T16:58:00,5920,MEATBALLS;VEG_BALLS,18.52
3767,1101,2025-08-30T12:07:00,5596,COFFEE;KIDS,9.89
3768,1101,2025-08-30T15:44:00,3170,COFFEE,34.3
3769,1101,2025-08-30T14:05:00,1050,CINNAMON_BUN,11.65
3770,1101,2025-08-30T15:01:00,4506,VEG_BALLS,22.05
3771,1101,2025-08-30T11:36:00,3495,COFFEE;KIDS,20.01
3772,1101,2025-08-30T10:47:00,3039,COFFEE;COFFEE,24.04
3773,1101,2025-08-30T14:58:00,3194,COFFEE,16.19
3774,1101,2025-08-31T15:59:00,2809,KIDS,15.4
3775,1101,2025-08-31T16:26:00,353,SALMON,29.67
3776,1101,2025-08-31T17:44:00,3283,VEG_BALLS,20.37
3777,1101,2025-08-31T19:30:00,1620,VEG_BALLS,20.17
3778,1101,2025-08-31T18:36:00,2751,COFFEE,14.05
3779,1101,2025-08-31T14:02:00,5403,KIDS;COFFEE;KIDS,6.2
3780,1101,2025-08-31T19:08:00,905,CINNAMON_BUN,32.03
3781,1101,2025-08-31T10:27:00,5137,SALMON,6.42
3782,1101,2025-08-31T11:03:00,1188,VEG_BALLS,9.55
3783,1101,2025-08-31T17:58:00,2844,COFFEE,13.86
3784,1101,2025-08-31T11:27:00,1725,KIDS;VEG_BALLS;KIDS,13.55
3785,1101,2025-08-31T16:56:00,1371,MEATBALLS;SALMON,14.12
3786,1101,2025-08-31T17:50:00,340,KIDS,30.5
3787,1101,2025-08-31T15:29:00,1050,CINNAMON_BUN;COFFEE,6.35
3788,1101,2025-08-31T11:34:00,2771,MEATBALLS;KIDS;MEATBALLS,13.38
3789,1101,2025-08-31T16:38:00,453,CINNAMON_BUN,34.87
3790,1101,2025-08-31T15:18:00,5141,VEG_BALLS;COFFEE,34.98
3791,1101,2025-08-31T14:53:00,1869,COFFEE,14.25
3792,1101,2025-08-31T17:33:00,5839,COFFEE,17.97
3793,1101,2025-08-31T17:35:00,2143,CINNAMON_BUN,34.76
3794,1101,2025-08-31T17:00:00,5798,KIDS,13.58
3795,1101,2025-08-31T19:40:00,3854,CINNAMON_BUN;VEG_BALLS,27.24
3796,1101,2025-08-31T15:24:00,4940,MEATBALLS;MEATBALLS;CINNAMON_BUN,19.44
3797,1101,2025-08-31T15:37:00,2753,KIDS,29.92
3798,1101,2025-08-31T18:59:00,2959,COFFEE,9.24
3799,1101,2025-08-31T15:24:00,922,SALMON;VEG_BALLS,32.93
3800,1101,2025-08-31T12:52:00,2885,MEATBALLS;SALMON,28.88
3801,1101,2025-08-31T18:39:00,3710,COFFEE;VEG_BALLS,28.24
3802,1101,2025-08-31T15:56:00,1819,COFFEE;COFFEE,9.82
3803,1101,2025-08-31T10:07:00,5089,CINNAMON_BUN;VEG_BALLS,32.22
3804,1101,2025-08-31T16:42:00,355,VEG_BALLS;CINNAMON_BUN,12.48
3805,1101,2025-08-31T13:35:00,46,MEATBALLS,30.37
3806,1101,2025-08-31T13:26:00,2947,SALMON,11.95
3807,1101,2025-08-31T17:42:00,880,SALMON;MEATBALLS,27.45
3808,1101,2025-08-31T19:30:00,3354,CINNAMON_BUN,9.59
3809,1101,2025-08-31T14:25:00,1987,CINNAMON_BUN;SALMON;COFFEE,12.4
3810,1101,2025-08-31T10:11:00,922,CINNAMON_BUN,10.77
3811,1101,2025-08-31T18:47:00,5606,KIDS;SALMON,21.71
3812,1101,2025-08-31T11:08:00,4032,SALMON,29.25
3813,1101,2025-08-31T10:01:00,5505,CINNAMON_BUN,18.33
3814,1101,2025-08-31T13:52:00,3079,CINNAMON_BUN,7.65
3815,1101,2025-08-31T11:45:00,1007,CINNAMON_BUN,13.11
3816,1101,2025-08-31T14:58:00,4276,MEATBALLS;KIDS,15.35
3817,1101,2025-08-31T16:07:00,1309,KIDS,26.3
3818,1101,2025-08-31T12:28:00,6000,SALMON,30.7
3819,1101,2025-08-31T16:36:00,4700,VEG_BALLS;KIDS,15.62
3820,1101,2025-08-31T14:46:00,5629,COFFEE,13.43
3821,1101,2025-08-31T14:32:00,4647,CINNAMON_BUN;SALMON,23.44
3822,1101,2025-08-31T19:10:00,2086,CINNAMON_BUN;KIDS;KIDS,14.52
3823,1101,2025-08-31T13:28:00,4254,VEG_BALLS,27.17
3824,1101,2025-08-31T11:41:00,4600,KIDS,28.83
3825,1101,2025-08-31T14:49:00,1854,COFFEE,27.54
3826,1101,2025-08-31T17:20:00,3666,SALMON,13.69
3827,1101,2025-08-31T15:15:00,5881,SALMON,17.3
3828,1101,2025-08-31T17:38:00,2215,MEATBALLS;MEATBALLS,7.92
3829,1101,2025-08-31T12:32:00,5341,KIDS,10.64
3830,1101,2025-08-31T17:27:00,5301,SALMON;CINNAMON_BUN,8.9
3831,1101,2025-08-31T15:00:00,1044,SALMON;CINNAMON_BUN;COFFEE,26.9
3832,1101,2025-08-31T15:16:00,342,COFFEE,29.11
3833,1101,2025-08-31T17:54:00,1776,MEATBALLS;KIDS;KIDS,19.04
3834,1101,2025-08-31T17:56:00,3514,SALMON,15.92
3835,1101,2025-08-31T17:48:00,2100,VEG_BALLS;COFFEE,32.26
3836,1101,2025-08-31T15:38:00,599,SALMON,31.36
3837,1101,2025-08-31T17:25:00,2770,KIDS,29.84
3838,1101,2025-08-31T16:08:00,4244,KIDS,29.57
3839,1101,2025-08-31T12:00:00,2429,VEG_BALLS,24.17
3840,1101,2025-08-31T14:06:00,5858,COFFEE,22.08
3841,1101,2025-08-31T17:07:00,5682,MEATBALLS;CINNAMON_BUN;CINNAMON_BUN,31.32
3842,1101,2025-08-31T14:10:00,907,CINNAMON_BUN,6.68
3843,1101,2025-08-31T17:09:00,4315,KIDS;COFFEE,15.81
3844,1101,2025-08-31T13:13:00,812,MEATBALLS,7.13
3845,1101,2025-08-31T14:22:00,3618,SALMON,26.94
3846,1101,2025-08-31T18:39:00,4086,COFFEE,20.23
3847,1101,2025-08-31T19:07:00,300,CINNAMON_BUN;CINNAMON_BUN,12.29
3848,1101,2025-08-31T17:50:00,5524,SALMON,34.63
3849,1101,2025-08-31T17:59:00,5114,MEATBALLS,14.99
3850,1101,2025-08-31T16:37:00,1447,CINNAMON_BUN;COFFEE,34.44
3851,1101,2025-08-31T17:02:00,714,MEATBALLS,25.93
3852,1101,2025-08-31T17:07:00,3298,VEG_BALLS,34.7
3853,1101,2025-08-31T11:30:00,5289,VEG_BALLS,24.26
3854,1101,2025-08-31T13:16:00,3630,COFFEE,14.58
3855,1101,2025-08-31T18:05:00,4477,CINNAMON_BUN,30.6
3856,1101,2025-08-31T19:45:00,1433,VEG_BALLS,15.62
3857,1101,2025-08-31T15:47:00,4508,CINNAMON_BUN;SALMON,22.15
3858,1101,2025-08-31T12:25:00,367,COFFEE,33.32
3859,1101,2025-08-31T16:00:00,629,SALMON;COFFEE,23.62
3860,1101,2025-08-31T19:56:00,3727,VEG_BALLS;SALMON,11.06
3861,1101,2025-08-31T16:18:00,3149,MEATBALLS,17.38
3862,1101,2025-08-31T13:55:00,5110,CINNAMON_BUN;VEG_BALLS,28.38
3863,1101,2025-08-31T13:16:00,367,VEG_BALLS;VEG_BALLS;COFFEE,15.45
3864,1101,2025-08-31T17:55:00,2936,VEG_BALLS;KIDS;VEG_BALLS,25.11
3865,1101,2025-08-31T11:31:00,5094,MEATBALLS,8.56
3866,1101,2025-08-31T14:18:00,1024,KIDS,30.85
3867,1101,2025-08-31T19:17:00,2456,MEATBALLS,13.06
3868,1101,2025-08-31T13:20:00,3927,KIDS;CINNAMON_BUN;CINNAMON_BUN,15.65
3869,1101,2025-08-31T12:24:00,1559,KIDS,28.49
3870,1101,2025-08-31T10:45:00,2756,CINNAMON_BUN,18.27
3871,1101,2025-08-31T14:54:00,5158,CINNAMON_BUN,8.13
3872,1101,2025-08-31T17:17:00,618,CINNAMON_BUN,16.51
3873,1101,2025-08-31T15:33:00,1386,VEG_BALLS,34.06
3874,1101,2025-08-31T17:00:00,4958,CINNAMON_BUN;KIDS;VEG_BALLS,27.99
3875,1101,2025-08-31T13:45:00,619,CINNAMON_BUN;CINNAMON_BUN;SALMON,18.67
3876,1101,2025-08-31T14:46:00,5164,VEG_BALLS;VEG_BALLS;CINNAMON_BUN,32.98
3877,1101,2025-08-31T14:04:00,2419,CINNAMON_BUN;CINNAMON_BUN,33.26
3878,1101,2025-08-31T13:14:00,3325,MEATBALLS;CINNAMON_BUN,29.55
3879,1101,2025-08-31T17:32:00,3714,CINNAMON_BUN;CINNAMON_BUN,24.21
3880,1101,2025-08-31T17:32:00,430,CINNAMON_BUN;COFFEE,24.35
3881,1101,2025-08-31T13:36:00,948,COFFEE,23.29
3882,1101,2025-08-31T16:41:00,2158,VEG_BALLS,28.7
3883,1101,2025-08-31T10:32:00,5637,CINNAMON_BUN,15.29
3884,1101,2025-08-31T11:05:00,3860,COFFEE;SALMON,22.12
3885,1101,2025-08-31T18:04:00,2096,KIDS,18.47
3886,1101,2025-08-31T15:25:00,5537,KIDS;KIDS,29.27
3887,1101,2025-08-31T14:59:00,5616,SALMON;CINNAMON_BUN,22.37
3888,1101,2025-08-31T18:44:00,2291,MEATBALLS,25.92
3889,1101,2025-08-31T16:59:00,2922,CINNAMON_BUN;MEATBALLS,34.6
3890,1101,2025-08-31T17:18:00,1900,COFFEE,20.41
3891,1101,2025-08-31T18:16:00,2671,SALMON,7.54
3892,1101,2025-08-31T14:24:00,3225,COFFEE;SALMON,33.05
3893,1101,2025-08-31T13:49:00,5293,VEG_BALLS;CINNAMON_BUN;VEG_BALLS,32.78
3894,1101,2025-08-31T19:39:00,3991,COFFEE;COFFEE,9.62
3895,1101,2025-08-31T16:03:00,3264,KIDS;KIDS,19.85
3896,1101,2025-08-31T18:22:00,4130,COFFEE;KIDS;COFFEE,24.1
3897,1101,2025-08-31T17:38:00,1502,KIDS,14.64
3898,1101,2025-08-31T19:36:00,3437,MEATBALLS,28.91
3899,1101,2025-08-31T15:10:00,5521,KIDS;COFFEE;CINNAMON_BUN,6.29
3900,1101,2025-08-31T18:19:00,1065,SALMON,26.09
3901,1101,2025-08-31T17:35:00,333,COFFEE,6.62
3902,1101,2025-08-31T12:36:00,5316,CINNAMON_BUN,18.54
3903,1101,2025-08-31T14:14:00,5323,MEATBALLS,34.95
3904,1101,2025-08-31T17:47:00,2666,MEATBALLS;CINNAMON_BUN,32.22
3905,1101,2025-08-31T18:03:00,1895,KIDS,33.89
3906,1101,2025-08-31T16:22:00,5250,MEATBALLS;MEATBALLS,31.87
3907,1101,2025-08-31T13:02:00,5280,CINNAMON_BUN,8.18
3908,1101,2025-08-31T16:10:00,3881,MEATBALLS;MEATBALLS;COFFEE,8.28
3909,1101,2025-08-31T15:33:00,632,VEG_BALLS,31.6
3910,1101,2025-08-31T16:10:00,4547,KIDS,13.6
3911,1101,2025-08-31T16:01:00,863,VEG_BALLS,34.99
3912,1101,2025-08-31T17:58:00,2668,KIDS;CINNAMON_BUN,6.44
3913,1101,2025-08-31T19:18:00,5534,CINNAMON_BUN,24.96
3914,1101,2025-08-31T12:07:00,2421,CINNAMON_BUN,26.92
3915,1101,2025-08-31T15:13:00,2275,MEATBALLS;VEG_BALLS,28.17
3916,1101,2025-08-31T16:58:00,5156,SALMON;COFFEE,9.0
3917,1101,2025-08-31T17:58:00,1337,MEATBALLS,34.64
3918,1101,2025-08-31T14:28:00,2678,COFFEE;COFFEE,17.05
3919,1101,2025-08-31T17:21:00,5556,VEG_BALLS;KIDS,32.94
3920,1101,2025-08-31T11:35:00,481,KIDS;VEG_BALLS,32.37
3921,1101,2025-08-31T18:50:00,2364,VEG_BALLS;KIDS;SALMON,28.35
3922,1101,2025-08-31T15:29:00,491,COFFEE,28.39
3923,1101,2025-08-31T16:54:00,138,MEATBALLS,23.39
3924,1101,2025-08-31T18:15:00,1477,VEG_BALLS;VEG_BALLS,19.18
3925,1101,2025-08-31T16:58:00,4361,COFFEE,11.16
3926,1101,2025-08-31T13:41:00,2492,VEG_BALLS;CINNAMON_BUN,11.62
3927,1101,2025-08-31T15:30:00,1255,SALMON,33.14
3928,1101,2025-08-31T12:24:00,4282,SALMON;VEG_BALLS;COFFEE,21.7
3929,1101,2025-08-31T11:16:00,2543,CINNAMON_BUN,21.92
3930,1101,2025-08-31T18:25:00,4272,KIDS,9.4
3931,1101,2025-08-31T15:47:00,4786,KIDS;KIDS;MEATBALLS,30.26
3932,1101,2025-08-31T15:40:00,5927,MEATBALLS,23.87
3933,1101,2025-08-31T13:32:00,604,CINNAMON_BUN;KIDS,27.07
3934,1101,2025-08-31T15:18:00,3658,VEG_BALLS,6.42
3935,1101,2025-08-31T18:46:00,5211,SALMON,29.43
3936,1101,2025-08-31T13:11:00,2367,KIDS,18.6
3937,1101,2025-08-31T14:07:00,1156,VEG_BALLS,29.49
3938,1101,2025-08-31T17:14:00,1178,VEG_BALLS,29.06
3939,1101,2025-08-31T11:09:00,4456,VEG_BALLS,17.87
3940,1101,2025-08-31T16:19:00,5311,MEATBALLS,11.89
3941,1101,2025-08-31T19:36:00,1650,CINNAMON_BUN;MEATBALLS,28.75
3942,1101,2025-08-31T11:42:00,3459,MEATBALLS,31.59
3943,1101,2025-08-31T18:26:00,3625,CINNAMON_BUN;KIDS,27.69
3944,1101,2025-08-31T17:45:00,5181,SALMON,7.95
3945,1101,2025-08-31T10:06:00,3354,COFFEE,11.55
3946,1101,2025-08-31T11:28:00,880,SALMON;KIDS,26.72
3947,1101,2025-08-31T17:44:00,2554,COFFEE,31.07
3948,1101,2025-08-31T16:58:00,5091,VEG_BALLS;CINNAMON_BUN,34.05
3949,1101,2025-08-31T14:27:00,3484,COFFEE,11.32
3950,1101,2025-08-31T15:15:00,3218,SALMON,10.28
3951,1101,2025-08-31T14:05:00,748,KIDS,32.31
3952,1101,2025-08-31T10:59:00,3985,KIDS;CINNAMON_BUN,30.52
3953,1101,2025-08-31T17:34:00,3249,CINNAMON_BUN,7.37
3954,1101,2025-08-31T14:28:00,5778,CINNAMON_BUN,14.52
3955,1101,2025-08-31T16:23:00,2589,SALMON;SALMON,21.54
3956,1101,2025-09-01T16:52:00,3056,KIDS,23.42
3957,1101,2025-09-01T12:56:00,3728,SALMON;COFFEE,31.14
3958,1101,2025-09-01T15:02:00,1515,MEATBALLS,29.83
3959,1101,2025-09-01T16:17:00,5630,KIDS;CINNAMON_BUN;CINNAMON_BUN,20.38
3960,1101,2025-09-01T17:31:00,3394,SALMON;VEG_BALLS;CINNAMON_BUN,9.21
3961,1101,2025-09-01T15:07:00,1263,CINNAMON_BUN,12.87
3962,1101,2025-09-01T19:42:00,3695,COFFEE,31.91
3963,1101,2025-09-01T19:52:00,3751,KIDS,30.69
3964,1101,2025-09-01T11:31:00,4625,COFFEE;COFFEE,19.67
3965,1101,2025-09-01T16:33:00,5443,COFFEE,20.04
3966,1101,2025-09-01T14:49:00,5860,KIDS;MEATBALLS,10.64
3967,1101,2025-09-01T17:57:00,1014,VEG_BALLS,24.85
